UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
451626,"R",33,"R",0,"R",33,"R",9,"R",25,"R",0,"Z",0,"R",8,"R",25,"Z",0,"R",25,"R",25,"R",6,"Z",0,"R",6,"R",0,"R",2,"Z",0,"R",2,"R",0
451714,"R",43,"R",0,"R",43,"R",2,"R",24,"R",0,"R",0,"R",19,"R",25,"Z",0,"R",25,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",16,"Z",0,"R",16,"R",11
451918,"R",32,"R",0,"R",32,"R",4,"R",19,"R",0,"R",0,"R",13,"R",26,"Z",0,"R",26,"R",16,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",1
452072,"R",42,"R",0,"R",42,"R",16,"R",34,"R",0,"R",0,"R",8,"R",32,"Z",0,"R",32,"R",26,"R",6,"Z",0,"R",6,"R",5,"R",4,"Z",0,"R",4,"R",3
452887,"R",19,"R",0,"R",19,"R",12,"R",14,"R",0,"R",0,"R",5,"R",11,"Z",0,"R",11,"R",8,"R",5,"Z",0,"R",5,"R",3,"R",3,"Z",0,"R",3,"R",3
453297,"R",23,"R",0,"R",23,"R",5,"R",11,"R",0,"R",0,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",11
453756,"R",75,"R",0,"R",75,"R",45,"R",51,"R",0,"R",0,"R",24,"R",64,"Z",0,"R",64,"R",44,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",7
454546,"R",54,"Z",0,"R",54,"R",1,"R",19,"Z",0,"Z",0,"R",35,"R",41,"Z",0,"R",41,"R",11,"R",8,"Z",0,"R",8,"R",6,"R",5,"Z",0,"R",5,"R",2
454555,"R",161,"R",0,"R",161,"R",1,"R",80,"R",0,"R",0,"R",81,"R",110,"Z",0,"R",110,"R",51,"R",20,"Z",0,"R",20,"R",11,"R",31,"Z",0,"R",31,"R",18
454607,"R",64,"R",0,"R",64,"R",22,"R",41,"R",0,"R",0,"R",23,"R",40,"Z",0,"R",40,"R",26,"R",12,"Z",0,"R",12,"R",6,"R",12,"Z",0,"R",12,"R",9
454652,"R",36,"R",0,"R",36,"R",0,"R",22,"Z",0,"Z",0,"R",14,"R",26,"Z",0,"R",26,"R",13,"R",2,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",8,"R",7
454722,"R",5,"Z",0,"R",5,"R",0,"R",2,"R",0,"R",0,"R",3,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",1
454759,"R",2,"R",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
454768,"R",15,"R",0,"R",15,"R",0,"R",9,"R",0,"R",0,"R",6,"R",4,"Z",0,"R",4,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",8,"Z",0,"R",8,"R",6
454777,"R",17,"R",0,"R",17,"R",2,"R",4,"R",1,"R",0,"R",12,"R",11,"Z",0,"R",11,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
454795,"R",31,"R",0,"R",31,"R",10,"R",14,"R",0,"R",0,"R",17,"R",26,"Z",0,"R",26,"R",13,"R",5,"Z",0,"R",5,"R",1,"R",0,"Z",0,"R",0,"R",0
454801,"R",33,"R",0,"R",33,"R",15,"R",15,"R",0,"R",0,"R",18,"R",31,"Z",0,"R",31,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
454874,"R",23,"R",0,"R",23,"R",1,"R",17,"R",0,"R",0,"R",6,"R",20,"Z",0,"R",20,"R",14,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
454917,"R",110,"R",0,"R",110,"R",47,"R",88,"R",0,"R",0,"R",22,"R",66,"Z",0,"R",66,"R",52,"R",8,"Z",0,"R",8,"R",2,"R",36,"Z",0,"R",36,"R",34
454926,"R",74,"R",7,"R",67,"R",5,"R",29,"R",0,"R",0,"R",38,"R",63,"R",6,"R",57,"R",26,"R",4,"R",0,"R",4,"R",3,"R",7,"R",1,"R",6,"R",0
454944,"R",37,"R",0,"R",37,"R",8,"R",28,"Z",0,"Z",0,"R",9,"R",23,"Z",0,"R",23,"R",16,"R",4,"Z",0,"R",4,"R",3,"R",10,"Z",0,"R",10,"R",9
454953,"R",11,"R",0,"R",11,"R",6,"R",7,"R",0,"R",2,"R",2,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",1,"R",4,"Z",0,"R",4,"R",2
454962,"R",22,"R",0,"R",22,"R",16,"R",19,"R",0,"R",1,"R",2,"R",7,"Z",0,"R",7,"R",5,"R",3,"Z",0,"R",3,"R",3,"R",12,"Z",0,"R",12,"R",11
454971,"R",5,"R",0,"R",5,"R",0,"R",3,"R",0,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
454980,"R",4,"R",0,"R",4,"R",1,"R",4,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
454999,"R",10,"R",0,"R",10,"R",0,"R",5,"R",0,"R",0,"R",5,"R",7,"Z",0,"R",7,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",0
455008,"R",33,"R",0,"R",33,"R",3,"R",21,"R",0,"R",0,"R",12,"R",30,"Z",0,"R",30,"R",19,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",1
455062,"R",7,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",5
455080,"R",52,"R",0,"R",52,"R",5,"R",33,"Z",0,"Z",0,"R",19,"R",36,"Z",0,"R",36,"R",22,"R",5,"Z",0,"R",5,"R",4,"R",11,"Z",0,"R",11,"R",7
455105,"R",2,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
455141,"R",128,"R",0,"R",128,"R",16,"R",90,"R",0,"R",0,"R",38,"R",35,"Z",0,"R",35,"R",30,"R",14,"Z",0,"R",14,"R",8,"R",79,"Z",0,"R",79,"R",52
455187,"R",187,"R",0,"R",187,"R",101,"R",139,"R",0,"R",5,"R",43,"R",156,"Z",0,"R",156,"R",138,"R",2,"Z",0,"R",2,"R",1,"R",29,"Z",0,"R",29,"R",0
455211,"R",231,"R",0,"R",231,"R",3,"R",149,"R",0,"R",0,"R",82,"R",148,"Z",0,"R",148,"R",90,"R",16,"Z",0,"R",16,"R",15,"R",67,"Z",0,"R",67,"R",44
455220,"R",54,"R",1,"R",53,"R",4,"R",40,"R",1,"R",12,"R",0,"R",49,"R",1,"R",48,"R",35,"R",5,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0
455275,"R",144,"R",0,"R",144,"R",10,"R",91,"R",0,"R",0,"R",53,"R",101,"Z",0,"R",101,"R",56,"R",22,"Z",0,"R",22,"R",15,"R",21,"Z",0,"R",21,"R",20
455284,"R",67,"R",0,"R",67,"R",9,"R",48,"R",0,"R",0,"R",19,"R",36,"Z",0,"R",36,"R",20,"R",11,"Z",0,"R",11,"R",9,"R",20,"Z",0,"R",20,"R",19
455327,"R",12,"Z",0,"R",12,"R",2,"R",5,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"R",5,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",0
455354,"R",104,"R",0,"R",104,"R",12,"R",75,"R",0,"R",0,"R",29,"R",67,"Z",0,"R",67,"R",45,"R",0,"Z",0,"R",0,"R",0,"R",37,"Z",0,"R",37,"R",30
455381,"R",27,"R",0,"R",27,"R",20,"R",25,"R",0,"R",2,"R",0,"R",21,"Z",0,"R",21,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5
455460,"R",91,"Z",0,"R",91,"R",28,"R",47,"Z",0,"R",0,"R",44,"R",84,"Z",0,"R",84,"R",43,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",2
455488,"R",165,"Z",0,"R",165,"R",32,"R",83,"Z",0,"R",0,"R",82,"R",160,"Z",0,"R",160,"R",79,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",2
455725,"R",753,"R",0,"R",753,"R",351,"R",544,"R",0,"R",1,"R",208,"R",561,"Z",0,"R",561,"R",394,"R",96,"Z",0,"R",96,"R",75,"R",96,"Z",0,"R",96,"R",75
455761,"R",87,"R",0,"R",87,"R",42,"R",67,"R",0,"R",1,"R",19,"R",49,"Z",0,"R",49,"R",32,"R",3,"Z",0,"R",3,"R",3,"R",35,"Z",0,"R",35,"R",32
455798,"R",45,"R",1,"R",44,"R",14,"R",32,"R",0,"R",8,"R",4,"R",29,"R",0,"R",29,"R",26,"R",6,"R",0,"R",6,"R",5,"R",10,"R",1,"R",9,"R",1
455831,"R",100,"R",0,"R",100,"R",85,"R",95,"R",0,"R",0,"R",5,"R",43,"Z",0,"R",43,"R",39,"R",1,"Z",0,"R",1,"R",1,"R",56,"Z",0,"R",56,"R",55
455859,"R",127,"R",0,"R",127,"R",7,"R",105,"R",3,"Z",0,"R",19,"R",76,"Z",0,"R",76,"R",66,"R",11,"Z",0,"R",11,"R",11,"R",40,"Z",0,"R",40,"R",28
455877,"R",31,"R",0,"R",31,"R",0,"R",18,"R",0,"R",0,"R",13,"R",18,"Z",0,"R",18,"R",9,"R",6,"Z",0,"R",6,"R",4,"R",7,"Z",0,"R",7,"R",5
455886,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
455895,"R",12,"R",0,"R",12,"R",2,"R",6,"Z",0,"Z",0,"R",6,"R",10,"Z",0,"R",10,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
455901,"R",42,"R",0,"R",42,"R",1,"R",27,"R",0,"R",0,"R",15,"R",21,"Z",0,"R",21,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",20,"Z",0,"R",20,"R",13
455910,"R",45,"R",0,"R",45,"R",19,"R",34,"R",0,"R",6,"R",5,"R",30,"Z",0,"R",30,"R",20,"R",8,"Z",0,"R",8,"R",7,"R",7,"Z",0,"R",7,"R",7
455929,"R",24,"R",0,"R",24,"R",15,"R",20,"R",0,"R",0,"R",4,"R",18,"Z",0,"R",18,"R",15,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0
455965,"R",26,"R",0,"R",26,"R",0,"R",20,"R",0,"R",0,"R",6,"R",15,"Z",0,"R",15,"R",10,"R",6,"Z",0,"R",6,"R",6,"R",5,"Z",0,"R",5,"R",4
455974,"R",147,"R",0,"R",147,"R",100,"R",140,"R",0,"R",0,"R",7,"R",140,"Z",0,"R",140,"R",135,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",0
456001,"R",43,"R",0,"R",43,"R",41,"R",41,"R",0,"R",0,"R",2,"R",24,"Z",0,"R",24,"R",24,"R",8,"Z",0,"R",8,"R",8,"R",11,"Z",0,"R",11,"R",9
456029,"R",15,"R",0,"R",15,"R",0,"R",4,"Z",0,"Z",0,"R",11,"R",10,"Z",0,"R",10,"R",3,"R",1,"Z",0,"R",1,"R",0,"R",4,"Z",0,"R",4,"R",1
456065,"R",80,"R",0,"R",80,"R",7,"R",47,"Z",0,"Z",0,"R",33,"R",55,"Z",0,"R",55,"R",33,"R",7,"Z",0,"R",7,"R",5,"R",18,"Z",0,"R",18,"R",9
456074,"R",56,"R",0,"R",56,"R",7,"R",44,"Z",0,"Z",0,"R",12,"R",35,"Z",0,"R",35,"R",25,"R",9,"Z",0,"R",9,"R",9,"R",12,"Z",0,"R",12,"R",10
456135,"R",33,"R",0,"R",33,"R",1,"R",12,"R",0,"R",0,"R",21,"R",29,"Z",0,"R",29,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",0
456515,"R",29,"R",0,"R",29,"R",5,"R",21,"R",0,"R",0,"R",8,"R",22,"Z",0,"R",22,"R",17,"R",6,"Z",0,"R",6,"R",4,"R",1,"Z",0,"R",1,"R",0
456588,"R",12,"Z",0,"R",12,"R",1,"R",6,"Z",0,"Z",0,"R",6,"R",10,"Z",0,"R",10,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
456597,"R",81,"Z",0,"R",81,"R",16,"R",57,"Z",0,"Z",0,"R",24,"R",63,"Z",0,"R",63,"R",43,"R",1,"Z",0,"R",1,"R",1,"R",17,"Z",0,"R",17,"R",13
456825,"R",28,"R",0,"R",28,"R",1,"R",23,"Z",0,"Z",0,"R",5,"R",17,"Z",0,"R",17,"R",13,"R",1,"Z",0,"R",1,"R",1,"R",10,"Z",0,"R",10,"R",9
456922,"R",131,"R",0,"R",131,"R",59,"R",68,"R",0,"R",0,"R",63,"R",106,"Z",0,"R",106,"R",58,"R",6,"Z",0,"R",6,"R",3,"R",19,"Z",0,"R",19,"R",7
456931,"R",281,"R",0,"R",281,"R",168,"R",179,"R",0,"R",0,"R",102,"R",237,"Z",0,"R",237,"R",150,"R",25,"Z",0,"R",25,"R",21,"R",19,"Z",0,"R",19,"R",8
457031,"R",16,"R",0,"R",16,"R",0,"R",13,"R",1,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",9,"Z",0,"R",9,"R",9
457077,"R",172,"R",0,"R",172,"R",3,"R",62,"R",0,"R",0,"R",110,"R",149,"Z",0,"R",149,"R",48,"R",12,"Z",0,"R",12,"R",9,"R",11,"Z",0,"R",11,"R",5
457192,"R",45,"R",0,"R",45,"R",40,"R",40,"R",0,"R",5,"R",0,"R",45,"Z",0,"R",45,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
457208,"R",121,"R",0,"R",121,"R",86,"R",86,"R",0,"R",0,"R",35,"R",102,"Z",0,"R",102,"R",86,"R",19,"Z",0,"R",19,"R",0,"R",0,"Z",0,"R",0,"R",0
457253,"R",10,"R",0,"R",10,"R",0,"R",6,"R",0,"R",1,"R",3,"R",3,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",5,"Z",0,"R",5,"R",4
457314,"R",40,"R",0,"R",40,"R",12,"R",16,"R",0,"R",0,"R",24,"R",31,"Z",0,"R",31,"R",11,"R",5,"Z",0,"R",5,"R",1,"R",4,"Z",0,"R",4,"R",4
457323,"R",131,"R",0,"R",131,"R",15,"R",86,"R",0,"R",0,"R",45,"R",90,"Z",0,"R",90,"R",54,"R",25,"Z",0,"R",25,"R",19,"R",16,"Z",0,"R",16,"R",13
457332,"R",14,"R",0,"R",14,"R",0,"R",11,"R",0,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",4,"R",3,"Z",0,"R",3,"R",2,"R",6,"Z",0,"R",6,"R",5
457341,"R",32,"R",0,"R",32,"R",2,"R",23,"R",0,"R",0,"R",9,"R",23,"Z",0,"R",23,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",7
457378,"R",33,"R",0,"R",33,"R",26,"R",26,"R",0,"R",0,"R",7,"R",20,"Z",0,"R",20,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",6
457396,"R",39,"R",0,"R",39,"R",4,"R",35,"R",0,"R",0,"R",4,"R",31,"Z",0,"R",31,"R",31,"R",2,"Z",0,"R",2,"R",2,"R",6,"Z",0,"R",6,"R",2
457420,"R",40,"R",0,"R",40,"R",20,"R",33,"R",1,"R",0,"R",6,"R",21,"Z",0,"R",21,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",19,"Z",0,"R",19,"R",19
457439,"R",66,"R",0,"R",66,"R",1,"R",46,"R",0,"R",1,"R",19,"R",45,"Z",0,"R",45,"R",25,"R",21,"Z",0,"R",21,"R",21,"R",0,"Z",0,"R",0,"R",0
457448,"R",66,"R",0,"R",66,"R",3,"R",35,"R",0,"R",0,"R",31,"R",45,"Z",0,"R",45,"R",26,"R",5,"Z",0,"R",5,"R",3,"R",16,"Z",0,"R",16,"R",6
457466,"R",16,"R",3,"R",13,"R",10,"R",10,"R",0,"R",1,"R",2,"R",10,"R",0,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",3,"R",0
457475,"R",14,"R",0,"R",14,"R",0,"R",8,"R",0,"R",0,"R",6,"R",8,"Z",0,"R",8,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",0
457493,"R",8,"R",0,"R",8,"R",0,"R",4,"Z",0,"Z",0,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",4
457545,"R",41,"R",0,"R",41,"R",0,"R",32,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"R",17,"R",11,"R",6,"Z",0,"R",6,"R",5,"R",18,"Z",0,"R",18,"R",16
457554,"R",9,"R",0,"R",9,"R",2,"R",7,"R",0,"R",0,"R",2,"R",8,"Z",0,"R",8,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
457563,"R",160,"R",0,"R",160,"R",17,"R",133,"R",0,"R",0,"R",27,"R",73,"Z",0,"R",73,"R",54,"R",48,"Z",0,"R",48,"R",43,"R",39,"Z",0,"R",39,"R",36
457572,"R",63,"R",0,"R",63,"R",40,"R",62,"R",0,"R",0,"R",1,"R",39,"Z",0,"R",39,"R",39,"R",10,"Z",0,"R",10,"R",10,"R",14,"Z",0,"R",14,"R",13
457581,"R",83,"R",0,"R",83,"R",9,"R",60,"R",0,"R",0,"R",23,"R",36,"Z",0,"R",36,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",47,"Z",0,"R",47,"R",36
457606,"R",55,"R",0,"R",55,"R",5,"R",44,"R",0,"R",0,"R",11,"R",38,"Z",0,"R",38,"R",29,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",15
457624,"R",10,"R",0,"R",10,"R",8,"R",8,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",4,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",0
457633,"R",47,"R",0,"R",47,"R",10,"R",35,"R",0,"R",0,"R",12,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",41,"Z",0,"R",41,"R",30
457642,"R",28,"R",0,"R",28,"R",2,"R",13,"R",0,"R",0,"R",15,"R",8,"Z",0,"R",8,"R",2,"R",2,"Z",0,"R",2,"R",2,"R",18,"Z",0,"R",18,"R",9
457749,"R",49,"R",5,"R",44,"R",16,"R",35,"R",3,"R",0,"R",6,"R",31,"R",5,"R",26,"R",17,"R",9,"R",0,"R",9,"R",9,"R",9,"R",0,"R",9,"R",9
457767,"R",108,"R",0,"R",108,"R",66,"R",66,"R",0,"R",0,"R",42,"R",81,"Z",0,"R",81,"R",43,"R",6,"Z",0,"R",6,"R",6,"R",21,"Z",0,"R",21,"R",17
457776,"R",30,"R",0,"R",30,"R",2,"R",20,"R",0,"R",0,"R",10,"R",21,"Z",0,"R",21,"R",13,"R",3,"Z",0,"R",3,"R",2,"R",6,"Z",0,"R",6,"R",5
457785,"R",50,"R",0,"R",50,"R",42,"R",43,"R",0,"R",0,"R",7,"R",30,"Z",0,"R",30,"R",29,"R",2,"Z",0,"R",2,"R",2,"R",18,"Z",0,"R",18,"R",12
457794,"R",120,"Z",0,"R",120,"R",118,"R",118,"R",0,"R",0,"R",2,"R",120,"Z",0,"R",120,"R",118,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
457819,"R",8,"R",0,"R",8,"R",1,"R",2,"R",0,"R",0,"R",6,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",5,"Z",0,"R",5,"R",1
457837,"R",31,"R",0,"R",31,"R",26,"R",26,"R",0,"R",0,"R",5,"R",23,"Z",0,"R",23,"R",18,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",5
457855,"R",14,"R",0,"R",14,"R",0,"R",10,"R",1,"Z",0,"R",3,"R",7,"Z",0,"R",7,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
457943,"R",26,"R",0,"R",26,"R",23,"R",23,"R",0,"R",0,"R",3,"R",21,"Z",0,"R",21,"R",19,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",1
457952,"R",52,"R",0,"R",52,"R",1,"R",49,"R",0,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",17,"R",8,"Z",0,"R",8,"R",8,"R",26,"Z",0,"R",26,"R",24
457989,"R",28,"R",0,"R",28,"R",16,"R",16,"R",0,"R",0,"R",12,"R",18,"Z",0,"R",18,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",0
458007,"R",39,"R",0,"R",39,"R",4,"R",30,"R",0,"R",2,"R",7,"R",35,"Z",0,"R",35,"R",26,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
458043,"R",44,"R",0,"R",44,"R",20,"R",20,"R",0,"R",0,"R",24,"R",25,"Z",0,"R",25,"R",7,"R",4,"Z",0,"R",4,"R",3,"R",15,"Z",0,"R",15,"R",10
458061,"R",18,"R",0,"R",18,"R",14,"R",14,"Z",0,"R",4,"R",0,"R",18,"Z",0,"R",18,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
458070,"R",88,"R",7,"R",81,"R",9,"R",65,"R",0,"R",0,"R",16,"R",50,"R",1,"R",49,"R",35,"R",8,"R",0,"R",8,"R",7,"R",30,"R",6,"R",24,"R",23
458098,"R",43,"R",0,"R",43,"R",6,"R",31,"Z",0,"R",1,"R",11,"R",23,"Z",0,"R",23,"R",18,"R",5,"Z",0,"R",5,"R",3,"R",15,"Z",0,"R",15,"R",10
458104,"R",35,"R",0,"R",35,"R",33,"R",34,"R",1,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",18
458122,"R",5,"R",0,"R",5,"R",4,"R",4,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
458131,"R",2,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1
458274,"R",27,"R",0,"R",27,"R",0,"R",12,"R",0,"R",0,"R",15,"R",14,"Z",0,"R",14,"R",9,"R",8,"Z",0,"R",8,"R",1,"R",5,"Z",0,"R",5,"R",2
458803,"R",56,"R",0,"R",56,"R",2,"R",26,"R",0,"R",0,"R",30,"R",46,"Z",0,"R",46,"R",19,"R",3,"Z",0,"R",3,"R",3,"R",7,"Z",0,"R",7,"R",4
458812,"R",36,"R",0,"R",36,"R",0,"R",25,"R",0,"R",0,"R",11,"R",23,"Z",0,"R",23,"R",13,"R",3,"Z",0,"R",3,"R",3,"R",10,"Z",0,"R",10,"R",9
458821,"R",28,"R",0,"R",28,"R",0,"R",9,"R",0,"R",0,"R",19,"R",27,"Z",0,"R",27,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
458830,"R",40,"R",0,"R",40,"R",0,"R",19,"R",0,"R",1,"R",20,"R",36,"Z",0,"R",36,"R",15,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
458858,"R",61,"R",0,"R",61,"R",0,"R",15,"R",0,"R",5,"R",41,"R",60,"Z",0,"R",60,"R",15,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
458867,"R",70,"R",0,"R",70,"R",0,"R",21,"R",0,"R",0,"R",49,"R",68,"Z",0,"R",68,"R",20,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",0
459019,"R",31,"R",0,"R",31,"R",1,"R",14,"R",0,"R",0,"R",17,"R",29,"Z",0,"R",29,"R",12,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",1
459046,"R",27,"R",0,"R",27,"R",0,"R",2,"R",0,"R",0,"R",25,"R",25,"Z",0,"R",25,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
459055,"R",26,"R",0,"R",26,"R",0,"R",12,"R",0,"R",1,"R",13,"R",25,"Z",0,"R",25,"R",11,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
459064,"R",26,"R",0,"R",26,"R",0,"R",10,"R",0,"R",2,"R",14,"R",24,"Z",0,"R",24,"R",9,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
459116,"R",10,"R",0,"R",10,"R",0,"R",9,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",9
459170,"R",66,"R",0,"R",66,"R",3,"R",51,"Z",0,"Z",0,"R",15,"R",46,"Z",0,"R",46,"R",33,"R",5,"Z",0,"R",5,"R",5,"R",15,"Z",0,"R",15,"R",13
459189,"R",20,"R",0,"R",20,"R",5,"R",5,"R",0,"R",0,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",20,"Z",0,"R",20,"R",5
459198,"R",52,"R",0,"R",52,"R",0,"R",21,"R",0,"Z",0,"R",31,"R",30,"Z",0,"R",30,"R",11,"R",6,"Z",0,"R",6,"R",3,"R",16,"Z",0,"R",16,"R",7
459231,"R",70,"R",0,"R",70,"R",3,"R",36,"R",0,"Z",0,"R",34,"R",41,"Z",0,"R",41,"R",17,"R",10,"Z",0,"R",10,"R",6,"R",19,"Z",0,"R",19,"R",13
459277,"R",235,"R",0,"R",235,"R",3,"R",184,"R",0,"R",4,"R",47,"R",80,"Z",0,"R",80,"R",54,"R",49,"Z",0,"R",49,"R",40,"R",106,"Z",0,"R",106,"R",90
459286,"R",45,"R",0,"R",45,"R",2,"R",22,"Z",0,"Z",0,"R",23,"R",29,"Z",0,"R",29,"R",13,"R",7,"Z",0,"R",7,"R",3,"R",9,"Z",0,"R",9,"R",6
459295,"R",30,"R",0,"R",30,"R",24,"R",24,"R",0,"R",0,"R",6,"R",17,"Z",0,"R",17,"R",11,"R",6,"Z",0,"R",6,"R",6,"R",7,"Z",0,"R",7,"R",7
