UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
103741, 4,"R",53,"Z",0,"R",53,"A",,"A",,"R",30,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",56,"R",0,"R",56,"A",,"A",,"R",32
103893, 4,"R",250,"R",1,"R",249,"A",,"A",,"R",130,"R",16,"R",0,"R",16,"A",,"A",,"R",12,"R",104,"R",1,"R",103,"A",,"A",,"R",52,"R",370,"R",2,"R",368,"A",,"A",,"R",194
103909, 4,"R",116,"R",1,"R",115,"A",,"A",,"R",51,"R",9,"R",0,"R",9,"A",,"A",,"R",7,"R",66,"R",0,"R",66,"A",,"A",,"R",28,"R",191,"R",1,"R",190,"A",,"A",,"R",86
103927, 4,"R",94,"R",1,"R",93,"A",,"A",,"R",52,"R",3,"R",0,"R",3,"A",,"A",,"R",3,"R",28,"R",0,"R",28,"A",,"A",,"R",11,"R",125,"R",1,"R",124,"A",,"A",,"R",66
103954, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",7,"R",0,"R",7,"A",,"A",,"R",4
103963, 4,"R",247,"Z",0,"R",247,"A",,"A",,"R",125,"R",30,"Z",0,"R",30,"A",,"A",,"R",20,"R",66,"Z",0,"R",66,"A",,"A",,"R",38,"R",343,"R",0,"R",343,"A",,"A",,"R",183
104090, 1,"R",162,"R",0,"R",162,"R",5,"R",94,"R",99,"R",7,"R",0,"R",7,"R",1,"R",3,"R",4,"R",21,"R",0,"R",21,"R",0,"R",6,"R",6,"R",190,"R",0,"R",190,"R",6,"R",103,"R",109
104090, 2,"R",4,"Z",0,"R",4,"R",4,"R",0,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",5,"R",0,"R",5
104090, 3,"R",158,"Z",0,"R",158,"R",1,"R",94,"R",95,"R",6,"Z",0,"R",6,"R",0,"R",3,"R",3,"R",18,"Z",0,"R",18,"R",0,"R",6,"R",6,"R",182,"R",0,"R",182,"R",1,"R",103,"R",104
104151, 1,"R",3703,"R",28,"R",3675,"R",2187,"R",0,"R",2187,"R",1412,"R",4,"R",1408,"R",875,"R",0,"R",875,"R",6320,"R",45,"R",6275,"R",4537,"R",0,"R",4537,"R",11435,"R",77,"R",11358,"R",7599,"R",0,"R",7599
104151, 2,"R",3703,"R",28,"R",3675,"R",2187,"R",0,"R",2187,"R",1412,"R",4,"R",1408,"R",875,"R",0,"R",875,"R",6320,"R",45,"R",6275,"R",4537,"R",0,"R",4537,"R",11435,"R",77,"R",11358,"R",7599,"R",0,"R",7599
104160, 4,"R",461,"Z",0,"R",461,"A",,"A",,"R",88,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",163,"Z",0,"R",163,"A",,"A",,"R",41,"R",627,"R",0,"R",627,"A",,"A",,"R",130
104179, 1,"R",1544,"R",2,"R",1542,"R",924,"R",0,"R",924,"R",703,"R",3,"R",700,"R",446,"R",0,"R",446,"R",3750,"R",14,"R",3736,"R",2691,"R",0,"R",2691,"R",5997,"R",19,"R",5978,"R",4061,"R",0,"R",4061
104179, 2,"R",1544,"R",2,"R",1542,"R",924,"R",0,"R",924,"R",703,"R",3,"R",700,"R",446,"R",0,"R",446,"R",3750,"R",14,"R",3736,"R",2691,"R",0,"R",2691,"R",5997,"R",19,"R",5978,"R",4061,"R",0,"R",4061
104346, 4,"R",279,"Z",0,"R",279,"A",,"A",,"R",50,"R",5,"Z",0,"R",5,"A",,"A",,"R",0,"R",230,"Z",0,"R",230,"A",,"A",,"R",42,"R",514,"R",0,"R",514,"A",,"A",,"R",92
104391, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",18,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",12,"Z",0,"R",12,"A",,"A",,"R",3,"R",35,"R",0,"R",35,"A",,"A",,"R",26
104425, 4,"R",331,"Z",0,"R",331,"A",,"A",,"R",47,"R",11,"Z",0,"R",11,"A",,"A",,"R",0,"R",178,"Z",0,"R",178,"A",,"A",,"R",85,"R",520,"R",0,"R",520,"A",,"A",,"R",132
104443, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",7,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",22,"R",0,"R",22,"A",,"A",,"R",8
104568, 4,"R",75,"Z",0,"R",75,"A",,"A",,"R",34,"R",9,"Z",0,"R",9,"A",,"A",,"R",8,"R",92,"Z",0,"R",92,"A",,"A",,"R",72,"R",176,"R",0,"R",176,"A",,"A",,"R",114
104577, 4,"R",126,"Z",0,"R",126,"A",,"A",,"R",18,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",338,"Z",0,"R",338,"A",,"A",,"R",210,"R",464,"R",0,"R",464,"A",,"A",,"R",228
104586, 1,"R",137,"R",0,"R",137,"R",87,"R",0,"R",87,"R",179,"R",0,"R",179,"R",121,"R",0,"R",121,"R",283,"R",0,"R",283,"R",215,"R",0,"R",215,"R",599,"R",0,"R",599,"R",423,"R",0,"R",423
104586, 2,"R",137,"Z",0,"R",137,"R",87,"R",0,"R",87,"R",179,"Z",0,"R",179,"R",121,"R",0,"R",121,"R",283,"Z",0,"R",283,"R",215,"R",0,"R",215,"R",599,"R",0,"R",599,"R",423,"R",0,"R",423
104708, 4,"R",793,"Z",0,"R",793,"A",,"A",,"R",90,"R",42,"Z",0,"R",42,"A",,"A",,"R",4,"R",562,"Z",0,"R",562,"A",,"A",,"R",72,"R",1397,"R",0,"R",1397,"A",,"A",,"R",166
104717, 1,"R",962,"R",0,"R",962,"R",385,"R",0,"R",385,"R",573,"R",0,"R",573,"R",244,"R",0,"R",244,"R",818,"R",0,"R",818,"R",431,"R",0,"R",431,"R",2353,"R",0,"R",2353,"R",1060,"R",0,"R",1060
104717, 2,"R",962,"Z",0,"R",962,"R",385,"R",0,"R",385,"R",573,"Z",0,"R",573,"R",244,"R",0,"R",244,"R",818,"Z",0,"R",818,"R",431,"R",0,"R",431,"R",2353,"R",0,"R",2353,"R",1060,"R",0,"R",1060
105145, 4,"R",188,"Z",0,"R",188,"A",,"A",,"R",41,"R",7,"Z",0,"R",7,"A",,"A",,"R",0,"R",93,"Z",0,"R",93,"A",,"A",,"R",14,"R",288,"R",0,"R",288,"A",,"A",,"R",55
105154, 4,"R",655,"Z",0,"R",655,"A",,"A",,"R",85,"R",38,"Z",0,"R",38,"A",,"A",,"R",3,"R",596,"Z",0,"R",596,"A",,"A",,"R",77,"R",1289,"R",0,"R",1289,"A",,"A",,"R",165
105206, 4,"R",114,"Z",0,"R",114,"A",,"A",,"R",32,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",39,"Z",0,"R",39,"A",,"A",,"R",9,"R",156,"R",0,"R",156,"A",,"A",,"R",41
105215, 4,"R",200,"R",1,"R",199,"A",,"A",,"R",115,"R",53,"R",0,"R",53,"A",,"A",,"R",31,"R",93,"R",0,"R",93,"A",,"A",,"R",53,"R",346,"R",1,"R",345,"A",,"A",,"R",199
105297, 1,"R",92,"R",0,"R",92,"R",4,"R",12,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24,"R",0,"R",24,"R",0,"R",5,"R",5,"R",116,"R",0,"R",116,"R",4,"R",17,"R",21
105297, 3,"R",92,"Z",0,"R",92,"R",4,"R",12,"R",16,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",24,"Z",0,"R",24,"R",0,"R",5,"R",5,"R",116,"R",0,"R",116,"R",4,"R",17,"R",21
105330, 1,"R",1776,"R",2,"R",1774,"R",926,"R",0,"R",926,"R",889,"R",1,"R",888,"R",479,"R",0,"R",479,"R",2345,"R",2,"R",2343,"R",1554,"R",0,"R",1554,"R",5010,"R",5,"R",5005,"R",2959,"R",0,"R",2959
105330, 2,"R",1776,"R",2,"R",1774,"R",926,"R",0,"R",926,"R",889,"R",1,"R",888,"R",479,"R",0,"R",479,"R",2344,"R",2,"R",2342,"R",1554,"R",0,"R",1554,"R",5009,"R",5,"R",5004,"R",2959,"R",0,"R",2959
105330, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
105349, 4,"R",32,"Z",0,"R",32,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",8,"Z",0,"R",8,"A",,"A",,"R",0,"R",40,"R",0,"R",40,"A",,"A",,"R",3
105428, 4,"R",469,"Z",0,"R",469,"A",,"A",,"R",60,"R",11,"Z",0,"R",11,"A",,"A",,"R",2,"R",177,"Z",0,"R",177,"A",,"A",,"R",20,"R",657,"R",0,"R",657,"A",,"A",,"R",82
105525, 4,"R",819,"R",0,"R",819,"A",,"A",,"R",128,"R",59,"R",0,"R",59,"A",,"A",,"R",9,"R",501,"R",1,"R",500,"A",,"A",,"R",117,"R",1379,"R",1,"R",1378,"A",,"A",,"R",254
105534, 1,"R",485,"R",0,"R",485,"R",0,"R",339,"R",339,"R",62,"R",0,"R",62,"R",0,"R",45,"R",45,"R",150,"R",0,"R",150,"R",0,"R",98,"R",98,"R",697,"R",0,"R",697,"R",0,"R",482,"R",482
105534, 3,"R",485,"Z",0,"R",485,"Z",0,"R",339,"R",339,"R",62,"Z",0,"R",62,"Z",0,"R",45,"R",45,"R",150,"Z",0,"R",150,"Z",0,"R",98,"R",98,"R",697,"R",0,"R",697,"R",0,"R",482,"R",482
105543, 4,"R",255,"Z",0,"R",255,"A",,"A",,"R",112,"R",31,"Z",0,"R",31,"A",,"A",,"R",19,"R",32,"Z",0,"R",32,"A",,"A",,"R",14,"R",318,"R",0,"R",318,"A",,"A",,"R",145
105589, 1,"R",20,"R",0,"R",20,"R",10,"R",0,"R",10,"R",6,"R",0,"R",6,"R",5,"R",0,"R",5,"R",21,"R",0,"R",21,"R",11,"R",0,"R",11,"R",47,"R",0,"R",47,"R",26,"R",0,"R",26
105589, 2,"R",20,"Z",0,"R",20,"R",10,"R",0,"R",10,"R",6,"Z",0,"R",6,"R",5,"R",0,"R",5,"R",21,"Z",0,"R",21,"R",11,"R",0,"R",11,"R",47,"R",0,"R",47,"R",26,"R",0,"R",26
105659, 4,"R",678,"R",3,"R",675,"A",,"A",,"R",405,"R",109,"R",0,"R",109,"A",,"A",,"R",69,"R",78,"R",0,"R",78,"A",,"A",,"R",52,"R",865,"R",3,"R",862,"A",,"A",,"R",526
105668, 4,"R",73,"Z",0,"R",73,"A",,"A",,"R",8,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",14,"Z",0,"R",14,"A",,"A",,"R",1,"R",88,"R",0,"R",88,"A",,"A",,"R",9
105677, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",12,"Z",0,"R",12,"A",,"A",,"R",12,"R",20,"R",0,"R",20,"A",,"A",,"R",19
105747, 4,"R",142,"Z",0,"R",142,"A",,"A",,"R",34,"R",23,"Z",0,"R",23,"A",,"A",,"R",8,"R",246,"Z",0,"R",246,"A",,"A",,"R",50,"R",411,"R",0,"R",411,"A",,"A",,"R",92
105792, 4,"R",238,"Z",0,"R",238,"A",,"A",,"R",37,"R",10,"Z",0,"R",10,"A",,"A",,"R",2,"R",114,"Z",0,"R",114,"A",,"A",,"R",22,"R",362,"R",0,"R",362,"A",,"A",,"R",61
105899, 1,"R",44,"R",0,"R",44,"R",12,"R",0,"R",12,"R",39,"R",0,"R",39,"R",17,"R",0,"R",17,"R",45,"R",0,"R",45,"R",29,"R",0,"R",29,"R",128,"R",0,"R",128,"R",58,"R",0,"R",58
105899, 2,"R",43,"Z",0,"R",43,"R",12,"R",0,"R",12,"R",39,"Z",0,"R",39,"R",17,"R",0,"R",17,"R",45,"Z",0,"R",45,"R",29,"R",0,"R",29,"R",127,"R",0,"R",127,"R",58,"R",0,"R",58
105899, 3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
106041, 4,"R",673,"R",3,"R",670,"A",,"A",,"R",314,"R",174,"R",2,"R",172,"A",,"A",,"R",106,"R",188,"R",3,"R",185,"A",,"A",,"R",93,"R",1035,"R",8,"R",1027,"A",,"A",,"R",513
106148, 4,"R",286,"Z",0,"R",286,"A",,"A",,"R",90,"R",15,"Z",0,"R",15,"A",,"A",,"R",5,"R",263,"Z",0,"R",263,"A",,"A",,"R",126,"R",564,"R",0,"R",564,"A",,"A",,"R",221
106245, 1,"R",422,"R",0,"R",422,"R",140,"R",14,"R",154,"R",73,"R",0,"R",73,"R",15,"R",4,"R",19,"R",273,"R",0,"R",273,"R",141,"R",8,"R",149,"R",768,"R",0,"R",768,"R",296,"R",26,"R",322
106245, 2,"R",422,"Z",0,"R",422,"R",140,"R",14,"R",154,"R",73,"Z",0,"R",73,"R",15,"R",4,"R",19,"R",272,"Z",0,"R",272,"R",140,"R",8,"R",148,"R",767,"R",0,"R",767,"R",295,"R",26,"R",321
106245, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1
106306, 1,"R",229,"R",0,"R",229,"R",1,"R",19,"R",20,"R",25,"R",0,"R",25,"R",0,"R",2,"R",2,"R",12,"R",0,"R",12,"R",0,"R",0,"R",0,"R",266,"R",0,"R",266,"R",1,"R",21,"R",22
106306, 2,"R",224,"Z",0,"R",224,"Z",0,"R",17,"R",17,"R",25,"Z",0,"R",25,"Z",0,"R",2,"R",2,"R",12,"Z",0,"R",12,"Z",0,"R",0,"R",0,"R",261,"R",0,"R",261,"R",0,"R",19,"R",19
106306, 3,"R",5,"Z",0,"R",5,"R",1,"R",2,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",1,"R",2,"R",3
106315, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"R",0,"R",2,"A",,"A",,"R",2
106324, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",9,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",11,"Z",0,"R",11,"A",,"A",,"R",1,"R",23,"R",0,"R",23,"A",,"A",,"R",11
106342, 1,"R",70,"R",0,"R",70,"R",27,"R",0,"R",27,"R",47,"R",0,"R",47,"R",17,"R",0,"R",17,"R",84,"R",0,"R",84,"R",33,"R",0,"R",33,"R",201,"R",0,"R",201,"R",77,"R",0,"R",77
106342, 2,"R",70,"Z",0,"R",70,"R",27,"R",0,"R",27,"R",47,"Z",0,"R",47,"R",17,"R",0,"R",17,"R",84,"Z",0,"R",84,"R",33,"R",0,"R",33,"R",201,"R",0,"R",201,"R",77,"R",0,"R",77
106351, 4,"R",1,"Z",0,"R",1,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"Z",0,"R",1,"R",0,"R",1,"A",,"A",,"R",0
106360, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",10,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",19,"R",0,"R",19,"A",,"A",,"R",12
106397, 1,"R",953,"R",0,"R",953,"R",518,"R",0,"R",518,"R",733,"R",1,"R",732,"R",477,"R",0,"R",477,"R",3252,"R",1,"R",3251,"R",2420,"R",0,"R",2420,"R",4938,"R",2,"R",4936,"R",3415,"R",0,"R",3415
106397, 2,"R",953,"R",0,"R",953,"R",518,"R",0,"R",518,"R",733,"R",1,"R",732,"R",477,"R",0,"R",477,"R",3252,"R",1,"R",3251,"R",2420,"R",0,"R",2420,"R",4938,"R",2,"R",4936,"R",3415,"R",0,"R",3415
106412, 1,"R",594,"R",0,"R",594,"R",221,"R",2,"R",223,"R",40,"R",0,"R",40,"R",11,"R",0,"R",11,"R",129,"R",0,"R",129,"R",79,"R",1,"R",80,"R",763,"R",0,"R",763,"R",311,"R",3,"R",314
106412, 2,"R",594,"Z",0,"R",594,"R",221,"R",2,"R",223,"R",40,"Z",0,"R",40,"R",11,"R",0,"R",11,"R",129,"Z",0,"R",129,"R",79,"R",1,"R",80,"R",763,"R",0,"R",763,"R",311,"R",3,"R",314
106449, 4,"R",421,"Z",0,"R",421,"A",,"A",,"R",155,"R",24,"Z",0,"R",24,"A",,"A",,"R",10,"R",236,"Z",0,"R",236,"A",,"A",,"R",95,"R",681,"R",0,"R",681,"A",,"A",,"R",260
106458, 1,"R",648,"R",2,"R",646,"R",276,"R",12,"R",288,"R",232,"R",2,"R",230,"R",114,"R",3,"R",117,"R",729,"R",3,"R",726,"R",433,"R",8,"R",441,"R",1609,"R",7,"R",1602,"R",823,"R",23,"R",846
106458, 2,"R",634,"R",2,"R",632,"R",271,"R",11,"R",282,"R",227,"R",2,"R",225,"R",110,"R",3,"R",113,"R",721,"R",3,"R",718,"R",428,"R",7,"R",435,"R",1582,"R",7,"R",1575,"R",809,"R",21,"R",830
106458, 3,"R",14,"Z",0,"R",14,"R",5,"R",1,"R",6,"R",5,"Z",0,"R",5,"R",4,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",5,"R",1,"R",6,"R",27,"R",0,"R",27,"R",14,"R",2,"R",16
106467, 1,"R",978,"R",1,"R",977,"R",303,"R",101,"R",404,"R",164,"R",0,"R",164,"R",67,"R",21,"R",88,"R",677,"R",1,"R",676,"R",321,"R",75,"R",396,"R",1819,"R",2,"R",1817,"R",691,"R",197,"R",888
106467, 2,"R",786,"R",1,"R",785,"R",291,"R",46,"R",337,"R",143,"R",0,"R",143,"R",63,"R",14,"R",77,"R",619,"R",1,"R",618,"R",319,"R",59,"R",378,"R",1548,"R",2,"R",1546,"R",673,"R",119,"R",792
106467, 3,"R",192,"Z",0,"R",192,"R",12,"R",55,"R",67,"R",21,"Z",0,"R",21,"R",4,"R",7,"R",11,"R",58,"Z",0,"R",58,"R",2,"R",16,"R",18,"R",271,"R",0,"R",271,"R",18,"R",78,"R",96
106485, 1,"R",327,"R",0,"R",327,"R",51,"R",53,"R",104,"R",39,"R",0,"R",39,"R",9,"R",7,"R",16,"R",123,"R",0,"R",123,"R",43,"R",26,"R",69,"R",489,"R",0,"R",489,"R",103,"R",86,"R",189
106485, 2,"R",234,"Z",0,"R",234,"R",47,"R",15,"R",62,"R",28,"Z",0,"R",28,"R",7,"R",3,"R",10,"R",96,"Z",0,"R",96,"R",39,"R",11,"R",50,"R",358,"R",0,"R",358,"R",93,"R",29,"R",122
106485, 3,"R",93,"Z",0,"R",93,"R",4,"R",38,"R",42,"R",11,"Z",0,"R",11,"R",2,"R",4,"R",6,"R",27,"Z",0,"R",27,"R",4,"R",15,"R",19,"R",131,"R",0,"R",131,"R",10,"R",57,"R",67
106494, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",20,"R",0,"R",20,"A",,"A",,"R",10
106546, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",4,"R",0,"R",4,"A",,"A",,"R",3
106625, 4,"R",201,"Z",0,"R",201,"A",,"A",,"R",56,"R",17,"Z",0,"R",17,"A",,"A",,"R",4,"R",76,"Z",0,"R",76,"A",,"A",,"R",39,"R",294,"R",0,"R",294,"A",,"A",,"R",99
106704, 1,"R",797,"R",0,"R",797,"R",330,"R",1,"R",331,"R",231,"R",0,"R",231,"R",112,"R",1,"R",113,"R",839,"R",0,"R",839,"R",486,"R",5,"R",491,"R",1867,"R",0,"R",1867,"R",928,"R",7,"R",935
106704, 2,"R",797,"Z",0,"R",797,"R",330,"R",1,"R",331,"R",231,"Z",0,"R",231,"R",112,"R",1,"R",113,"R",839,"Z",0,"R",839,"R",486,"R",5,"R",491,"R",1867,"R",0,"R",1867,"R",928,"R",7,"R",935
106713, 1,"R",61,"R",0,"R",61,"R",8,"R",7,"R",15,"R",26,"R",0,"R",26,"R",10,"R",1,"R",11,"R",38,"R",0,"R",38,"R",5,"R",18,"R",23,"R",125,"R",0,"R",125,"R",23,"R",26,"R",49
106713, 2,"R",34,"Z",0,"R",34,"R",4,"R",7,"R",11,"R",17,"Z",0,"R",17,"R",9,"R",0,"R",9,"R",27,"Z",0,"R",27,"R",2,"R",16,"R",18,"R",78,"R",0,"R",78,"R",15,"R",23,"R",38
106713, 3,"R",27,"Z",0,"R",27,"R",4,"R",0,"R",4,"R",9,"Z",0,"R",9,"R",1,"R",1,"R",2,"R",11,"Z",0,"R",11,"R",3,"R",2,"R",5,"R",47,"R",0,"R",47,"R",8,"R",3,"R",11
106795, 4,"R",168,"Z",0,"R",168,"A",,"A",,"R",78,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",70,"Z",0,"R",70,"A",,"A",,"R",31,"R",238,"R",0,"R",238,"A",,"A",,"R",109
106810, 1,"R",44,"R",0,"R",44,"R",10,"R",0,"R",10,"R",20,"R",0,"R",20,"R",5,"R",0,"R",5,"R",20,"R",0,"R",20,"R",5,"R",6,"R",11,"R",84,"R",0,"R",84,"R",20,"R",6,"R",26
106810, 2,"R",14,"Z",0,"R",14,"R",6,"R",0,"R",6,"R",7,"Z",0,"R",7,"R",4,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",3,"R",3,"R",6,"R",29,"R",0,"R",29,"R",13,"R",3,"R",16
106810, 3,"R",30,"Z",0,"R",30,"R",4,"R",0,"R",4,"R",13,"Z",0,"R",13,"R",1,"R",0,"R",1,"R",12,"Z",0,"R",12,"R",2,"R",3,"R",5,"R",55,"R",0,"R",55,"R",7,"R",3,"R",10
106883, 4,"R",160,"Z",0,"R",160,"A",,"A",,"R",39,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",46,"Z",0,"R",46,"A",,"A",,"R",45,"R",206,"R",0,"R",206,"A",,"A",,"R",84
106908, 4,"R",74,"Z",0,"R",74,"A",,"A",,"R",39,"R",11,"Z",0,"R",11,"A",,"A",,"R",8,"R",19,"Z",0,"R",19,"A",,"A",,"R",18,"R",104,"R",0,"R",104,"A",,"A",,"R",65
106980, 4,"R",332,"Z",0,"R",332,"A",,"A",,"R",82,"R",16,"Z",0,"R",16,"A",,"A",,"R",0,"R",102,"Z",0,"R",102,"A",,"A",,"R",33,"R",450,"R",0,"R",450,"A",,"A",,"R",115
106999, 4,"R",168,"Z",0,"R",168,"A",,"A",,"R",88,"R",25,"Z",0,"R",25,"A",,"A",,"R",11,"R",57,"Z",0,"R",57,"A",,"A",,"R",55,"R",250,"R",0,"R",250,"A",,"A",,"R",154
107044, 1,"R",260,"R",0,"R",260,"R",149,"R",0,"R",149,"R",220,"R",0,"R",220,"R",145,"R",0,"R",145,"R",533,"R",1,"R",532,"R",409,"R",0,"R",409,"R",1013,"R",1,"R",1012,"R",703,"R",0,"R",703
107044, 2,"R",260,"R",0,"R",260,"R",149,"R",0,"R",149,"R",220,"R",0,"R",220,"R",145,"R",0,"R",145,"R",533,"R",1,"R",532,"R",409,"R",0,"R",409,"R",1013,"R",1,"R",1012,"R",703,"R",0,"R",703
107071, 1,"R",407,"R",0,"R",407,"R",137,"R",2,"R",139,"R",85,"R",0,"R",85,"R",29,"R",0,"R",29,"R",250,"R",0,"R",250,"R",120,"R",3,"R",123,"R",742,"R",0,"R",742,"R",286,"R",5,"R",291
107071, 2,"R",407,"Z",0,"R",407,"R",137,"R",2,"R",139,"R",85,"Z",0,"R",85,"R",29,"R",0,"R",29,"R",250,"Z",0,"R",250,"R",120,"R",3,"R",123,"R",742,"R",0,"R",742,"R",286,"R",5,"R",291
107080, 1,"R",109,"R",1,"R",108,"R",70,"R",0,"R",70,"R",77,"R",1,"R",76,"R",44,"R",0,"R",44,"R",166,"R",0,"R",166,"R",126,"R",0,"R",126,"R",352,"R",2,"R",350,"R",240,"R",0,"R",240
107080, 2,"R",109,"R",1,"R",108,"R",70,"R",0,"R",70,"R",77,"R",1,"R",76,"R",44,"R",0,"R",44,"R",166,"R",0,"R",166,"R",126,"R",0,"R",126,"R",352,"R",2,"R",350,"R",240,"R",0,"R",240
107099, 4,"R",16,"Z",0,"R",16,"A",,"A",,"R",13,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",19,"R",0,"R",19,"A",,"A",,"R",16
107141, 1,"R",87,"R",0,"R",87,"R",54,"R",0,"R",54,"R",70,"R",0,"R",70,"R",48,"R",0,"R",48,"R",166,"R",0,"R",166,"R",128,"R",0,"R",128,"R",323,"R",0,"R",323,"R",230,"R",0,"R",230
107141, 2,"R",87,"Z",0,"R",87,"R",54,"R",0,"R",54,"R",70,"Z",0,"R",70,"R",48,"R",0,"R",48,"R",166,"Z",0,"R",166,"R",128,"R",0,"R",128,"R",323,"R",0,"R",323,"R",230,"R",0,"R",230
107220, 4,"R",71,"Z",0,"R",71,"A",,"A",,"R",45,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",81,"R",0,"R",81,"A",,"A",,"R",52
107293, 4,"R",30,"Z",0,"R",30,"A",,"A",,"R",16,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",30,"R",0,"R",30,"A",,"A",,"R",16
107318, 4,"R",64,"Z",0,"R",64,"A",,"A",,"R",28,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",23,"Z",0,"R",23,"A",,"A",,"R",9,"R",87,"R",0,"R",87,"A",,"A",,"R",37
107327, 4,"R",177,"Z",0,"R",177,"A",,"A",,"R",68,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",83,"Z",0,"R",83,"A",,"A",,"R",40,"R",260,"R",0,"R",260,"A",,"A",,"R",108
107442, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",13,"R",0,"R",13,"A",,"A",,"R",6
