UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
149514,11,"R",72,"R",3,"R",2,"R",67
149514,12,"R",1024,"R",271,"R",331,"R",422
149532, 1,"R",15218,"R",3872,"R",4081,"R",7265
149532, 2,"R",15218,"R",3872,"R",4081,"R",7265
149532, 3,"R",9882,"R",2434,"R",3566,"R",3882
149532,11,"R",5336,"R",1438,"R",515,"R",3383
149550, 1,"R",247,"A",,"A",,"R",247
149550, 2,"R",247,"A",,"A",,"R",247
149550, 3,"R",247,"A",,"A",,"R",247
149639, 1,"R",969,"R",629,"R",129,"R",211
149639, 2,"R",95,"Z",0,"R",74,"R",21
149639, 3,"R",73,"Z",0,"R",69,"R",4
149639,11,"R",22,"Z",0,"R",5,"R",17
149639,12,"R",874,"R",629,"R",55,"R",190
149727, 1,"R",13675,"R",4133,"R",4246,"R",5296
149727, 2,"R",13675,"R",4133,"R",4246,"R",5296
149727, 3,"R",7679,"R",2796,"R",3803,"R",1080
149727,11,"R",5996,"R",1337,"R",443,"R",4216
149763, 1,"R",712,"R",41,"R",401,"R",270
149763, 2,"R",646,"R",32,"R",344,"R",270
149763, 3,"R",645,"R",32,"R",344,"R",269
149763,11,"R",1,"R",0,"R",0,"R",1
149763,12,"R",66,"R",9,"R",57,"R",0
149772, 1,"R",8720,"R",1992,"R",5717,"R",1011
149772, 2,"R",6106,"R",1175,"R",4353,"R",578
149772, 3,"R",5951,"R",1088,"R",4321,"R",542
149772,11,"R",155,"R",87,"R",32,"R",36
149772,12,"R",2614,"R",817,"R",1364,"R",433
149781, 1,"R",3365,"R",110,"R",278,"R",2977
149781, 2,"R",2512,"A",,"A",,"R",2512
149781, 3,"R",2346,"A",,"A",,"R",2346
149781,11,"R",166,"A",,"A",,"R",166
149781,12,"R",853,"R",110,"R",278,"R",465
149842, 1,"R",21370,"R",7952,"R",6294,"R",7124
149842, 2,"R",21370,"R",7952,"R",6294,"R",7124
149842, 3,"R",12445,"R",5303,"R",5770,"R",1372
149842,11,"R",8925,"R",2649,"R",524,"R",5752
150066, 1,"R",1732,"R",151,"R",885,"R",696
150066, 2,"R",1476,"R",52,"R",763,"R",661
150066, 3,"R",1444,"R",51,"R",754,"R",639
150066,11,"R",32,"R",1,"R",9,"R",22
150066,12,"R",256,"R",99,"R",122,"R",35
150136, 1,"R",22903,"R",6860,"R",7284,"R",8759
150136, 2,"R",15939,"R",1293,"R",6719,"R",7927
150136, 3,"R",14560,"R",1248,"R",6717,"R",6595
150136,11,"R",1379,"R",45,"R",2,"R",1332
150136,12,"R",6964,"R",5567,"R",565,"R",832
150145, 1,"R",1479,"R",367,"R",490,"R",622
150145, 2,"R",1309,"R",236,"R",459,"R",614
150145, 3,"R",1223,"R",218,"R",458,"R",547
150145,11,"R",86,"R",18,"R",1,"R",67
150145,12,"R",170,"R",131,"R",31,"R",8
150163, 1,"R",5932,"R",459,"R",2386,"R",3087
150163, 2,"R",4644,"R",0,"R",2187,"R",2457
150163, 3,"R",4473,"R",0,"R",2170,"R",2303
150163,11,"R",171,"R",0,"R",17,"R",154
150163,12,"R",1288,"R",459,"R",199,"R",630
150172, 1,"R",848,"R",325,"R",0,"R",523
150172, 2,"R",674,"R",151,"R",0,"R",523
150172, 3,"R",666,"R",151,"R",0,"R",515
150172,11,"R",8,"R",0,"R",0,"R",8
150172,12,"R",174,"R",174,"Z",0,"R",0
150215, 1,"R",167,"R",0,"R",167,"R",0
150215,12,"R",167,"R",0,"R",167,"R",0
150251, 1,"R",219,"R",219,"A",,"A",
150251, 2,"R",219,"R",219,"A",,"A",
150251, 3,"R",205,"R",205,"A",,"A",
150251,11,"R",14,"R",14,"A",,"A",
150288, 1,"R",397,"R",15,"R",61,"R",321
150288,12,"R",397,"R",15,"R",61,"R",321
150303, 1,"R",528,"A",,"A",,"R",528
150303, 2,"R",528,"A",,"A",,"R",528
150303, 3,"R",528,"A",,"A",,"R",528
150400, 1,"R",1749,"A",,"A",,"R",1749
150400, 2,"R",1749,"A",,"A",,"R",1749
150400, 3,"R",1733,"A",,"A",,"R",1733
150400,11,"R",16,"A",,"A",,"R",16
150428, 1,"R",52,"A",,"A",,"R",52
150428, 2,"R",52,"A",,"A",,"R",52
150428, 3,"R",52,"A",,"A",,"R",52
150455, 1,"R",764,"R",24,"R",24,"R",716
150455, 2,"R",677,"A",,"A",,"R",677
150455, 3,"R",666,"A",,"A",,"R",666
150455,11,"R",11,"A",,"A",,"R",11
150455,12,"R",87,"R",24,"R",24,"R",39
150534, 1,"R",2275,"R",69,"R",855,"R",1351
150534, 2,"R",1908,"R",62,"R",820,"R",1026
150534, 3,"R",1622,"R",44,"R",811,"R",767
150534,11,"R",286,"R",18,"R",9,"R",259
150534,12,"R",367,"R",7,"R",35,"R",325
150604, 1,"R",1006,"A",,"A",,"R",1006
150604, 2,"R",923,"A",,"A",,"R",923
150604, 3,"R",897,"A",,"A",,"R",897
150604,11,"R",26,"A",,"A",,"R",26
150604,12,"R",83,"A",,"A",,"R",83
150668, 1,"R",899,"R",21,"R",154,"R",724
150668, 2,"R",830,"R",5,"R",141,"R",684
150668, 3,"R",762,"R",5,"R",141,"R",616
150668,11,"R",68,"Z",0,"Z",0,"R",68
150668,12,"R",69,"R",16,"R",13,"R",40
150677, 1,"R",2070,"R",366,"R",1161,"R",543
150677, 2,"R",1658,"R",156,"R",1022,"R",480
150677, 3,"R",1505,"R",156,"R",1020,"R",329
150677,11,"R",153,"Z",0,"R",2,"R",151
150677,12,"R",412,"R",210,"R",139,"R",63
150756, 1,"R",1104,"R",0,"R",0,"R",1104
150756, 2,"R",1025,"R",0,"R",0,"R",1025
150756, 3,"R",1017,"R",0,"R",0,"R",1017
150756,11,"R",8,"R",0,"R",0,"R",8
150756,12,"R",79,"R",0,"R",0,"R",79
150765, 1,"R",207,"A",,"A",,"R",207
150765, 2,"R",207,"A",,"A",,"R",207
150765, 3,"R",207,"A",,"A",,"R",207
150774, 1,"R",484,"R",6,"R",0,"R",478
150774, 2,"R",484,"R",6,"R",0,"R",478
150774, 3,"R",457,"R",6,"R",0,"R",451
150774,11,"R",27,"R",0,"R",0,"R",27
150853, 1,"R",303,"A",,"A",,"R",303
150853, 2,"R",303,"A",,"A",,"R",303
150853, 3,"R",303,"A",,"A",,"R",303
150941, 1,"R",1579,"R",158,"R",68,"R",1353
150941, 2,"R",1285,"R",61,"R",56,"R",1168
150941, 3,"R",1086,"R",55,"R",53,"R",978
150941,11,"R",199,"R",6,"R",3,"R",190
150941,12,"R",294,"R",97,"R",12,"R",185
150987, 1,"R",155821,"R",23517,"R",32853,"R",99451
150987, 2,"R",155821,"R",23517,"R",32853,"R",99451
150987, 3,"R",67491,"R",13230,"R",27024,"R",27237
150987,11,"R",88330,"R",10287,"R",5829,"R",72214
151102, 1,"R",10487,"R",1248,"R",4525,"R",4714
151102, 2,"R",9782,"R",1152,"R",4206,"R",4424
151102, 3,"R",6291,"R",675,"R",4144,"R",1472
151102,11,"R",3491,"R",477,"R",62,"R",2952
151102,12,"R",705,"R",96,"R",319,"R",290
151111, 1,"R",31184,"R",3675,"R",18241,"R",9268
151111, 2,"R",21464,"R",2122,"R",14644,"R",4698
151111, 3,"R",20331,"R",1723,"R",14364,"R",4244
151111,11,"R",1133,"R",399,"R",280,"R",454
151111,12,"R",9720,"R",1553,"R",3597,"R",4570
151263, 1,"R",5851,"R",637,"R",2098,"R",3116
151263, 2,"R",4357,"R",231,"R",1743,"R",2383
151263, 3,"R",4203,"R",201,"R",1743,"R",2259
151263,11,"R",154,"R",30,"R",0,"R",124
151263,12,"R",1494,"R",406,"R",355,"R",733
151290, 1,"R",2930,"R",1208,"R",372,"R",1350
151290, 2,"R",1605,"R",0,"R",275,"R",1330
151290, 3,"R",1407,"R",0,"R",275,"R",1132
151290,11,"R",198,"R",0,"R",0,"R",198
151290,12,"R",1325,"R",1208,"R",97,"R",20
151306, 1,"R",11484,"R",3594,"R",3902,"R",3988
151306, 2,"R",8777,"R",1075,"R",3785,"R",3917
151306, 3,"R",6580,"R",1017,"R",3762,"R",1801
151306,11,"R",2197,"R",58,"R",23,"R",2116
151306,12,"R",2707,"R",2519,"R",117,"R",71
151324, 1,"R",10788,"R",3480,"R",4649,"R",2659
151324, 2,"R",8603,"R",2407,"R",4147,"R",2049
151324, 3,"R",8430,"R",2368,"R",4143,"R",1919
151324,11,"R",173,"R",39,"R",4,"R",130
151324,12,"R",2185,"R",1073,"R",502,"R",610
151333, 1,"R",5388,"R",818,"R",1831,"R",2739
151333, 2,"R",5151,"R",729,"R",1767,"R",2655
151333, 3,"R",2888,"R",512,"R",1731,"R",645
151333,11,"R",2263,"R",217,"R",36,"R",2010
151333,12,"R",237,"R",89,"R",64,"R",84
151342, 1,"R",7568,"R",937,"R",3177,"R",3454
151342, 2,"R",6852,"R",804,"R",2855,"R",3193
151342, 3,"R",4262,"R",661,"R",2827,"R",774
151342,11,"R",2590,"R",143,"R",28,"R",2419
151342,12,"R",716,"R",133,"R",322,"R",261
151351, 1,"R",59231,"R",4962,"R",26702,"R",27567
151351, 2,"R",46697,"R",545,"R",24095,"R",22057
151351, 3,"R",35181,"R",357,"R",23989,"R",10835
151351,11,"R",11516,"R",188,"R",106,"R",11222
151351,12,"R",12534,"R",4417,"R",2607,"R",5510
151360, 1,"R",6307,"R",1096,"R",2547,"R",2664
151360, 2,"R",5811,"R",962,"R",2301,"R",2548
151360, 3,"R",3380,"R",693,"R",2266,"R",421
151360,11,"R",2431,"R",269,"R",35,"R",2127
151360,12,"R",496,"R",134,"R",246,"R",116
151379, 1,"R",5871,"R",1549,"R",2816,"R",1506
151379, 2,"R",5141,"R",1321,"R",2492,"R",1328
151379, 3,"R",3884,"R",966,"R",2469,"R",449
151379,11,"R",1257,"R",355,"R",23,"R",879
151379,12,"R",730,"R",228,"R",324,"R",178
151388, 1,"R",5518,"R",3280,"R",877,"R",1361
151388, 2,"R",5082,"R",2961,"R",837,"R",1284
151388, 3,"R",3218,"R",2161,"R",824,"R",233
151388,11,"R",1864,"R",800,"R",13,"R",1051
151388,12,"R",436,"R",319,"R",40,"R",77
151467, 1,"R",342,"A",,"A",,"R",342
151467, 2,"R",342,"A",,"A",,"R",342
151467, 3,"R",342,"A",,"A",,"R",342
151564, 1,"R",60,"A",,"A",,"R",60
151564, 2,"R",60,"A",,"A",,"R",60
151564, 3,"R",60,"A",,"A",,"R",60
151607, 1,"R",182,"A",,"A",,"R",182
151607, 2,"R",182,"A",,"A",,"R",182
151607, 3,"R",182,"A",,"A",,"R",182
151661, 1,"R",1470,"A",,"A",,"R",1470
151661, 2,"R",1470,"A",,"A",,"R",1470
151661, 3,"R",1423,"A",,"A",,"R",1423
151661,11,"R",47,"A",,"A",,"R",47
151777, 1,"R",1390,"R",57,"R",973,"R",360
151777, 2,"R",1043,"R",0,"R",875,"R",168
151777, 3,"R",1035,"R",0,"R",874,"R",161
151777,11,"R",8,"R",0,"R",1,"R",7
151777,12,"R",347,"R",57,"R",98,"R",192
151786, 1,"R",5432,"R",2413,"R",1087,"R",1932
151786, 2,"R",4144,"R",2235,"R",786,"R",1123
151786, 3,"R",2981,"R",1248,"R",711,"R",1022
151786,11,"R",1163,"R",987,"R",75,"R",101
151786,12,"R",1288,"R",178,"R",301,"R",809
151801, 1,"R",2958,"R",74,"R",1392,"R",1492
151801, 2,"R",2504,"R",6,"R",1034,"R",1464
151801, 3,"R",2303,"R",1,"R",1031,"R",1271
151801,11,"R",201,"R",5,"R",3,"R",193
151801,12,"R",454,"R",68,"R",358,"R",28
151810, 1,"R",238,"R",0,"R",221,"R",17
151810, 2,"R",183,"R",0,"R",166,"R",17
151810, 3,"R",183,"R",0,"R",166,"R",17
151810,12,"R",55,"R",0,"R",55,"R",0
151865, 1,"R",138,"R",58,"R",63,"R",17
151865,12,"R",138,"R",58,"R",63,"R",17
151962, 1,"R",484,"R",376,"R",19,"R",89
151962, 2,"R",484,"R",376,"R",19,"R",89
151962, 3,"R",484,"R",376,"R",19,"R",89
152044, 1,"R",126,"A",,"A",,"R",126
152044, 2,"R",126,"A",,"A",,"R",126
152044, 3,"R",126,"A",,"A",,"R",126
152080, 1,"R",13687,"R",126,"R",1973,"R",11588
152080, 2,"R",9117,"R",14,"R",1047,"R",8056
152080, 3,"R",9017,"R",7,"R",1046,"R",7964
152080,11,"R",100,"R",7,"R",1,"R",92
152080,12,"R",4570,"R",112,"R",926,"R",3532
152099, 1,"R",1041,"R",90,"R",232,"R",719
152099, 2,"R",775,"R",69,"R",143,"R",563
152099, 3,"R",665,"R",69,"R",143,"R",453
152099,11,"R",110,"R",0,"R",0,"R",110
152099,12,"R",266,"R",21,"R",89,"R",156
152150, 1,"R",85,"A",,"A",,"R",85
152150, 2,"R",85,"A",,"A",,"R",85
152150, 3,"R",85,"A",,"A",,"R",85
152275, 1,"R",235,"A",,"A",,"R",235
152275, 2,"R",235,"A",,"A",,"R",235
152275, 3,"R",235,"A",,"A",,"R",235
152309, 1,"R",158,"A",,"A",,"R",158
152309, 2,"R",158,"A",,"A",,"R",158
152309, 3,"R",158,"A",,"A",,"R",158
152318, 1,"R",2205,"R",72,"R",915,"R",1218
152318, 2,"R",2178,"R",72,"R",904,"R",1202
152318, 3,"R",2114,"R",20,"R",900,"R",1194
152318,11,"R",64,"R",52,"R",4,"R",8
152318,12,"R",27,"R",0,"R",11,"R",16
152336, 1,"R",2530,"R",597,"R",1436,"R",497
152336, 2,"R",1845,"R",112,"R",1408,"R",325
152336, 3,"R",1843,"R",112,"R",1407,"R",324
152336,11,"R",2,"R",0,"R",1,"R",1
152336,12,"R",685,"R",485,"R",28,"R",172
152381, 1,"R",1271,"R",398,"R",345,"R",528
152381, 2,"R",893,"R",349,"R",345,"R",199
152381, 3,"R",867,"R",327,"R",344,"R",196
152381,11,"R",26,"R",22,"R",1,"R",3
152381,12,"R",378,"R",49,"R",0,"R",329
152390, 1,"R",1596,"R",59,"R",270,"R",1267
152390, 2,"R",1463,"R",9,"R",251,"R",1203
152390, 3,"R",1397,"R",0,"R",248,"R",1149
152390,11,"R",66,"R",9,"R",3,"R",54
152390,12,"R",133,"R",50,"R",19,"R",64
152451, 1,"R",242,"R",30,"R",35,"R",177
152451,12,"R",242,"R",30,"R",35,"R",177
152497, 1,"R",173,"R",3,"R",150,"R",20
152497, 2,"R",173,"R",3,"R",150,"R",20
152497, 3,"R",173,"R",3,"R",150,"R",20
152530, 1,"R",2212,"R",285,"R",823,"R",1104
152530, 2,"R",2167,"R",285,"R",823,"R",1059
152530, 3,"R",1790,"R",16,"R",798,"R",976
152530,11,"R",377,"R",269,"R",25,"R",83
152530,12,"R",45,"A",,"A",,"R",45
152567, 1,"R",4625,"R",438,"R",1798,"R",2389
152567, 2,"R",4402,"R",438,"R",1792,"R",2172
152567, 3,"R",2363,"R",72,"R",1527,"R",764
152567,11,"R",2039,"R",366,"R",265,"R",1408
152567,12,"R",223,"R",0,"R",6,"R",217
152600, 1,"R",3231,"R",159,"R",2214,"R",858
152600, 2,"R",2653,"R",33,"R",1805,"R",815
152600, 3,"R",2616,"R",14,"R",1801,"R",801
152600,11,"R",37,"R",19,"R",4,"R",14
152600,12,"R",578,"R",126,"R",409,"R",43
152628, 1,"R",56,"A",,"A",,"R",56
152628, 2,"R",56,"A",,"A",,"R",56
152628, 3,"R",56,"A",,"A",,"R",56
152637, 1,"R",18649,"R",1298,"R",2634,"R",14717
152637, 2,"R",18649,"R",1298,"R",2634,"R",14717
152637, 3,"R",5039,"R",999,"R",2062,"R",1978
152637,11,"R",13610,"R",299,"R",572,"R",12739
152673, 1,"R",846,"R",1,"R",42,"R",803
152673, 2,"R",846,"R",1,"R",42,"R",803
152673, 3,"R",846,"R",1,"R",42,"R",803
152798, 1,"R",729,"R",74,"R",552,"R",103
152798, 2,"R",435,"R",35,"R",351,"R",49
152798, 3,"R",435,"R",35,"R",351,"R",49
152798,12,"R",294,"R",39,"R",201,"R",54
152992, 1,"R",1062,"R",164,"R",390,"R",508
152992, 2,"R",813,"R",107,"R",305,"R",401
152992, 3,"R",695,"R",107,"R",305,"R",283
152992,11,"R",118,"R",0,"R",0,"R",118
152992,12,"R",249,"R",57,"R",85,"R",107
153001, 1,"R",2685,"R",1870,"R",210,"R",605
153001, 2,"R",1995,"R",1180,"R",210,"R",605
153001, 3,"R",1777,"R",997,"R",207,"R",573
153001,11,"R",218,"R",183,"R",3,"R",32
153001,12,"R",690,"R",690,"R",0,"R",0
153074, 1,"R",202,"A",,"A",,"R",202
153074, 2,"R",202,"A",,"A",,"R",202
153074, 3,"R",202,"A",,"A",,"R",202
153083, 1,"R",201,"A",,"A",,"R",201
153083, 2,"R",201,"A",,"A",,"R",201
153083, 3,"R",201,"A",,"A",,"R",201
153108, 1,"R",1319,"R",0,"R",220,"R",1099
153108, 2,"R",1319,"R",0,"R",220,"R",1099
153108, 3,"R",1173,"R",0,"R",189,"R",984
153108,11,"R",146,"R",0,"R",31,"R",115
153126, 1,"R",1028,"R",57,"R",664,"R",307
153126, 2,"R",827,"R",24,"R",566,"R",237
153126, 3,"R",820,"R",23,"R",565,"R",232
153126,11,"R",7,"R",1,"R",1,"R",5
153126,12,"R",201,"R",33,"R",98,"R",70
153144, 1,"R",1431,"R",0,"R",39,"R",1392
153144, 2,"R",1431,"R",0,"R",39,"R",1392
153144, 3,"R",1367,"R",0,"R",37,"R",1330
153144,11,"R",64,"R",0,"R",2,"R",62
153162, 1,"R",1114,"R",3,"R",503,"R",608
153162, 2,"R",1103,"R",3,"R",496,"R",604
153162, 3,"R",1071,"R",3,"R",491,"R",577
153162,11,"R",32,"R",0,"R",5,"R",27
153162,12,"R",11,"R",0,"R",7,"R",4
153214, 1,"R",33205,"R",8989,"R",8788,"R",15428
153214, 2,"R",33205,"R",8989,"R",8788,"R",15428
153214, 3,"R",13228,"R",4226,"R",5884,"R",3118
153214,11,"R",19977,"R",4763,"R",2904,"R",12310
153241, 1,"R",80,"A",,"A",,"R",80
153241, 2,"R",80,"A",,"A",,"R",80
153241, 3,"R",80,"A",,"A",,"R",80
153250, 1,"R",1949,"R",490,"R",311,"R",1148
153250, 2,"R",1628,"R",169,"R",311,"R",1148
153250, 3,"R",1447,"R",4,"R",311,"R",1132
153250,11,"R",181,"R",165,"R",0,"R",16
153250,12,"R",321,"R",321,"R",0,"R",0
153269, 1,"R",5458,"R",731,"R",2887,"R",1840
153269, 2,"R",3024,"R",56,"R",1867,"R",1101
153269, 3,"R",2953,"R",48,"R",1857,"R",1048
153269,11,"R",71,"R",8,"R",10,"R",53
153269,12,"R",2434,"R",675,"R",1020,"R",739
153278, 1,"R",2230,"R",97,"R",234,"R",1899
153278, 2,"R",1743,"R",0,"R",229,"R",1514
153278, 3,"R",1713,"R",0,"R",224,"R",1489
153278,11,"R",30,"R",0,"R",5,"R",25
153278,12,"R",487,"R",97,"R",5,"R",385
153296, 1,"R",887,"R",205,"R",540,"R",142
153296, 2,"R",887,"R",205,"R",540,"R",142
153296, 3,"R",666,"R",97,"R",490,"R",79
153296,11,"R",221,"R",108,"R",50,"R",63
153302, 1,"R",205,"R",14,"R",16,"R",175
153302, 2,"R",205,"R",14,"R",16,"R",175
153302, 3,"R",179,"R",3,"R",16,"R",160
153302,11,"R",26,"R",11,"R",0,"R",15
153311, 1,"R",11954,"R",4362,"R",2537,"R",5055
153311, 2,"R",11954,"R",4362,"R",2537,"R",5055
153311, 3,"R",4196,"R",1784,"R",1626,"R",786
153311,11,"R",7758,"R",2578,"R",911,"R",4269
153320, 1,"R",585,"R",131,"R",216,"R",238
153320, 2,"R",494,"R",103,"R",181,"R",210
153320, 3,"R",317,"R",29,"R",164,"R",124
153320,11,"R",177,"R",74,"R",17,"R",86
153320,12,"R",91,"R",28,"R",35,"R",28
153366, 1,"R",1597,"R",538,"R",155,"R",904
153366, 2,"R",1068,"R",61,"R",103,"R",904
153366, 3,"R",1012,"R",60,"R",103,"R",849
153366,11,"R",56,"R",1,"Z",0,"R",55
153366,12,"R",529,"R",477,"R",52,"R",0
153375, 1,"R",1975,"R",272,"R",867,"R",836
153375, 2,"R",1702,"R",107,"R",779,"R",816
153375, 3,"R",1650,"R",99,"R",779,"R",772
153375,11,"R",52,"R",8,"R",0,"R",44
153375,12,"R",273,"R",165,"R",88,"R",20
153384, 1,"R",1787,"A",,"A",,"R",1787
153384, 2,"R",1787,"A",,"A",,"R",1787
153384, 3,"R",1740,"A",,"A",,"R",1740
153384,11,"R",47,"A",,"A",,"R",47
153427, 1,"R",138,"R",17,"R",121,"R",0
153427, 2,"R",138,"R",17,"R",121,"R",0
153427, 3,"R",138,"R",17,"R",121,"R",0
153445, 1,"R",6334,"R",1426,"R",2352,"R",2556
153445, 2,"R",6334,"R",1426,"R",2352,"R",2556
153445, 3,"R",3230,"R",514,"R",1859,"R",857
153445,11,"R",3104,"R",912,"R",493,"R",1699
153463, 1,"R",32,"A",,"A",,"R",32
153463, 2,"R",32,"A",,"A",,"R",32
153463, 3,"R",32,"A",,"A",,"R",32
153472, 1,"R",4274,"R",637,"R",1677,"R",1960
153472, 2,"R",4274,"R",637,"R",1677,"R",1960
153472, 3,"R",2631,"R",363,"R",1405,"R",863
153472,11,"R",1643,"R",274,"R",272,"R",1097
153524, 1,"R",7359,"R",975,"R",1821,"R",4563
153524, 2,"R",7359,"R",975,"R",1821,"R",4563
153524, 3,"R",4710,"R",368,"R",1036,"R",3306
153524,11,"R",2649,"R",607,"R",785,"R",1257
153533, 1,"R",2208,"R",263,"R",527,"R",1418
153533, 2,"R",2208,"R",263,"R",527,"R",1418
153533, 3,"R",920,"R",90,"R",359,"R",471
153533,11,"R",1288,"R",173,"R",168,"R",947
153542, 1,"R",14,"R",0,"R",4,"R",10
153542, 2,"R",14,"R",0,"R",4,"R",10
153542, 3,"R",14,"R",0,"R",4,"R",10
153597, 1,"R",150,"A",,"A",,"R",150
153597, 2,"R",150,"A",,"A",,"R",150
153597, 3,"R",150,"A",,"A",,"R",150
153603, 1,"R",33010,"R",1807,"R",22881,"R",8322
153603, 2,"R",27291,"R",955,"R",21286,"R",5050
153603, 3,"R",26723,"R",610,"R",21225,"R",4888
153603,11,"R",568,"R",345,"R",61,"R",162
153603,12,"R",5719,"R",852,"R",1595,"R",3272
153621, 1,"R",976,"R",169,"R",169,"R",638
153621, 2,"R",893,"R",99,"R",156,"R",638
153621, 3,"R",809,"R",80,"R",156,"R",573
153621,11,"R",84,"R",19,"R",0,"R",65
153621,12,"R",83,"R",70,"R",13,"R",0
153630, 1,"R",8155,"R",3027,"R",2508,"R",2620
153630, 2,"R",8155,"R",3027,"R",2508,"R",2620
153630, 3,"R",4313,"R",1143,"R",1843,"R",1327
153630,11,"R",3842,"R",1884,"R",665,"R",1293
153658, 1,"R",32818,"R",4587,"R",18552,"R",9679
153658, 2,"R",23390,"R",1442,"R",17339,"R",4609
153658, 3,"R",22402,"R",1038,"R",17268,"R",4096
153658,11,"R",988,"R",404,"R",71,"R",513
153658,12,"R",9428,"R",3145,"R",1213,"R",5070
153737, 1,"R",17005,"R",4900,"R",7146,"R",4959
153737, 2,"R",17005,"R",4900,"R",7146,"R",4959
153737, 3,"R",9710,"R",2632,"R",5551,"R",1527
153737,11,"R",7295,"R",2268,"R",1595,"R",3432
153746, 1,"R",51,"A",,"A",,"R",51
153746, 2,"R",51,"A",,"A",,"R",51
153746, 3,"R",51,"A",,"A",,"R",51
153764, 1,"R",98,"A",,"A",,"R",98
153764, 2,"R",98,"A",,"A",,"R",98
153764, 3,"R",98,"A",,"A",,"R",98
153773, 1,"R",68,"A",,"A",,"R",68
153773, 2,"R",68,"A",,"A",,"R",68
153773, 3,"R",68,"A",,"A",,"R",68
153782, 1,"R",26,"A",,"A",,"R",26
153782, 2,"R",26,"A",,"A",,"R",26
153782, 3,"R",26,"A",,"A",,"R",26
153825, 1,"R",1546,"R",19,"R",356,"R",1171
153825, 2,"R",1424,"R",8,"R",284,"R",1132
153825, 3,"R",1293,"R",4,"R",284,"R",1005
153825,11,"R",131,"R",4,"R",0,"R",127
153825,12,"R",122,"R",11,"R",72,"R",39
153834, 1,"R",1779,"R",0,"R",243,"R",1536
153834, 2,"R",1779,"R",0,"R",243,"R",1536
153834, 3,"R",1763,"R",0,"R",243,"R",1520
153834,11,"R",16,"R",0,"Z",0,"R",16
153861, 1,"R",3411,"R",1920,"R",424,"R",1067
153861, 2,"R",888,"R",683,"R",20,"R",185
153861, 3,"R",883,"R",683,"R",20,"R",180
153861,11,"R",5,"R",0,"R",0,"R",5
153861,12,"R",2523,"R",1237,"R",404,"R",882
153922, 1,"R",2102,"R",601,"R",1000,"R",501
153922, 2,"R",2102,"R",601,"R",1000,"R",501
153922, 3,"R",952,"R",277,"R",590,"R",85
153922,11,"R",1150,"R",324,"R",410,"R",416
153977, 1,"R",1242,"R",293,"R",802,"R",147
153977, 2,"R",1242,"R",293,"R",802,"R",147
153977, 3,"R",1241,"R",292,"R",802,"R",147
153977,11,"R",1,"R",1,"R",0,"R",0
154004, 1,"R",3059,"R",1843,"Z",0,"R",1216
154004, 2,"R",1290,"R",74,"Z",0,"R",1216
154004, 3,"R",1232,"R",23,"Z",0,"R",1209
154004,11,"R",58,"R",51,"Z",0,"R",7
154004,12,"R",1769,"R",1769,"Z",0,"R",0
154013, 1,"R",1828,"R",390,"R",529,"R",909
154013, 2,"R",1442,"R",206,"R",449,"R",787
154013, 3,"R",1432,"R",206,"R",446,"R",780
154013,11,"R",10,"R",0,"R",3,"R",7
154013,12,"R",386,"R",184,"R",80,"R",122
154022, 1,"R",58274,"R",58274,"A",,"A",
154022, 2,"R",48276,"R",48276,"A",,"A",
154022, 3,"R",45369,"R",45369,"A",,"A",
154022,11,"R",2907,"R",2907,"A",,"A",
154022,12,"R",9998,"R",9998,"A",,"A",
154059, 1,"R",3210,"R",721,"R",1786,"R",703
154059, 2,"R",3210,"R",721,"R",1786,"R",703
154059, 3,"R",1647,"R",206,"R",1358,"R",83
154059,11,"R",1563,"R",515,"R",428,"R",620
154095, 1,"R",10517,"R",1186,"R",6562,"R",2769
154095, 2,"R",8744,"R",635,"R",6015,"R",2094
154095, 3,"R",8408,"R",466,"R",5995,"R",1947
154095,11,"R",336,"R",169,"R",20,"R",147
154095,12,"R",1773,"R",551,"R",547,"R",675
154101, 1,"R",2064,"R",492,"R",290,"R",1282
154101, 2,"R",1203,"R",123,"R",290,"R",790
154101, 3,"R",1135,"R",121,"R",290,"R",724
154101,11,"R",68,"R",2,"R",0,"R",66
154101,12,"R",861,"R",369,"R",0,"R",492
154110, 1,"R",5344,"R",1330,"R",2131,"R",1883
154110, 2,"R",5344,"R",1330,"R",2131,"R",1883
154110, 3,"R",2348,"R",724,"R",1142,"R",482
154110,11,"R",2996,"R",606,"R",989,"R",1401
154129, 1,"R",2613,"R",1384,"R",585,"R",644
154129, 2,"R",2613,"R",1384,"R",585,"R",644
154129, 3,"R",926,"R",327,"R",313,"R",286
154129,11,"R",1687,"R",1057,"R",272,"R",358
154156, 1,"R",1684,"R",225,"R",1459,"R",0
154156,12,"R",1684,"R",225,"R",1459,"R",0
154174, 1,"R",2632,"R",20,"R",1248,"R",1364
154174, 2,"R",78,"R",20,"R",40,"R",18
154174, 3,"R",61,"R",4,"R",40,"R",17
154174,11,"R",17,"R",16,"R",0,"R",1
154174,12,"R",2554,"R",0,"R",1208,"R",1346
154208, 1,"R",292,"A",,"A",,"R",292
154208, 2,"R",292,"A",,"A",,"R",292
154208, 3,"R",292,"A",,"A",,"R",292
154235, 1,"R",3078,"R",197,"R",1463,"R",1418
154235, 2,"R",2334,"R",59,"R",1266,"R",1009
